,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,year
102,KC,2022-10-02,81.1,2.81,6.24,"Ray, Robbie",672478,592662,double,hit_into_play,,,,,1.0,Jordan Diaz doubles (3) on a line drive to left fielder Jesse Winker.,R,R,L,SEA,OAK,X,7.0,line_drive,0,0,2022,-0.08,0.22,-0.4,3.0,,,,0,3,Top,84.33,48.16,,,620443,,,-7.016560439542269,-118.0516732253589,-1.106891031435223,0.4226030380462085,20.564100753042,-30.08483394719221,3.3,1.5,360.0,99.5,23.0,81.3,1996.0,6.2,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.28,0.4,0.566,1.25,1.0,1.0,1.0,5.0,17,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,161.0,-0.069,0.633,2022
103,FF,2022-10-02,93.7,2.75,6.11,"Ray, Robbie",669397,592662,field_out,hit_into_play,,,,,13.0,Nick Allen lines out to left fielder Jesse Winker.,R,R,L,SEA,OAK,X,7.0,line_drive,2,2,2022,0.69,1.46,-0.89,2.18,669127.0,681146.0,665506.0,2,2,Top,41.28,93.28,,,620443,,,-10.948139995349562,-135.79858687605434,-7.631959776063952,11.008992661806204,30.19949248099868,-12.543976625480614,3.0,1.41,333.0,94.5,23.0,93.9,2360.0,6.7,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.83,0.174,0.212,0.0,1.0,0.0,0.0,3.0,13,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,146.0,0.076,-0.661,2022
104,SL,2022-10-02,91.1,2.76,6.12,"Ray, Robbie",669397,592662,,ball,,,,,13.0,Nick Allen lines out to left fielder Jesse Winker.,R,R,L,SEA,OAK,B,,,1,2,2022,0.16,1.05,-1.15,1.07,669127.0,681146.0,665506.0,2,2,Top,,,,,620443,,,-10.176927445549492,-132.14591818963993,-9.049662475131896,3.935022786897421,26.31255786917707,-18.13078694504197,2.92,1.42,,,,91.4,2318.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.0,,,,,,,,13,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,144.0,0.0,0.106,2022
105,FF,2022-10-02,94.3,2.93,6.13,"Ray, Robbie",669397,592662,,ball,,,,,12.0,Nick Allen lines out to left fielder Jesse Winker.,R,R,L,SEA,OAK,B,,,0,2,2022,0.64,1.36,0.7,4.19,669127.0,681146.0,665506.0,2,2,Top,,,,,620443,,,-7.222385251358626,-137.22279430002916,-2.392773871180094,9.709777638998505,30.642629527427573,-14.681690965876909,2.9,1.42,,,,94.5,2260.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.05,,,,,,,,13,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,144.0,0.0,0.072,2022
106,FF,2022-10-02,91.7,2.81,6.1,"Ray, Robbie",669397,592662,,foul,,,,,11.0,Nick Allen lines out to left fielder Jesse Winker.,R,R,L,SEA,OAK,S,,,0,1,2022,0.31,1.58,-0.42,3.19,669127.0,681146.0,665506.0,2,2,Top,,,,,620443,,,-8.869181494165423,-133.2872235434958,-4.941195901050572,5.554367728867508,28.472148824161188,-12.425193774872476,3.0,1.41,220.0,68.2,46.0,92.2,2182.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.86,,,,,,,,13,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,146.0,0.0,-0.158,2022
107,FF,2022-10-02,92.2,2.75,6.18,"Ray, Robbie",669397,592662,,foul,,,,,1.0,Nick Allen lines out to left fielder Jesse Winker.,R,R,L,SEA,OAK,S,,,0,0,2022,0.51,1.64,-0.66,2.89,669127.0,681146.0,665506.0,2,2,Top,,,,,620443,,,-9.802108460629896,-133.79078851188973,-6.099735633455298,8.161061679311658,28.48076984165581,-11.35065772481909,3.0,1.41,189.0,67.2,59.0,92.6,2291.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.86,,,,,,,,13,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.0,-0.128,2022
108,SL,2022-10-02,88.5,2.94,6.12,"Ray, Robbie",676391,592662,field_out,hit_into_play,,,,,2.0,Ernie Clement flies out to center fielder Jarred Kelenic.,R,R,L,SEA,OAK,X,8.0,fly_ball,2,1,2022,-0.09,0.9,-0.27,3.28,669127.0,681146.0,665506.0,1,2,Top,137.57,111.75,,,620443,,,-7.649037552647399,-128.78727340817446,-2.797190647836252,0.3809489038338161,23.81496564108385,-21.75355169358709,3.37,1.57,221.0,92.4,56.0,89.1,2269.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.1,0.003,0.003,0.0,1.0,0.0,0.0,3.0,12,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,155.0,0.077,-0.384,2022
109,SI,2022-10-02,93.9,3.01,6.02,"Ray, Robbie",676391,592662,,ball,,,,,12.0,Ernie Clement flies out to center fielder Jarred Kelenic.,R,R,L,SEA,OAK,B,,,1,1,2022,1.25,1.01,1.11,3.71,669127.0,681146.0,665506.0,1,2,Top,,,,,620443,,,-7.705129513210762,-136.50186904956004,-2.4755905055917062,17.29347678805809,30.18499363003944,-19.229541770711457,3.41,1.53,,,,94.2,2126.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.96,,,,,,,,12,3,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,148.0,0.0,0.056,2022
110,SL,2022-10-02,88.3,2.87,6.19,"Ray, Robbie",676391,592662,,foul,,,,,5.0,Ernie Clement flies out to center fielder Jarred Kelenic.,R,R,L,SEA,OAK,S,,,1,0,2022,-0.07,0.95,-0.24,2.43,669127.0,681146.0,665506.0,1,2,Top,,,,,620443,,,-7.424604332841629,-128.4800909161534,-5.139124701408776,0.5380989890128759,22.454356713873423,-20.739478201228813,3.37,1.57,170.0,81.0,65.0,89.0,1570.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.15,,,,,,,,12,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,120.0,0.0,-0.122,2022
111,FF,2022-10-02,93.3,2.76,6.21,"Ray, Robbie",676391,592662,,ball,,,,,12.0,Ernie Clement flies out to center fielder Jarred Kelenic.,R,R,L,SEA,OAK,B,,,0,0,2022,0.6,1.27,0.37,3.94,669127.0,681146.0,665506.0,1,2,Top,,,,,620443,,,-7.499395976766258,-135.7805909961126,-2.929153895058011,9.05838458433795,27.925764577234823,-15.970092701673654,3.39,1.6,,,,93.7,2168.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.13,,,,,,,,12,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,147.0,0.0,0.063,2022
112,SL,2022-10-02,88.5,2.82,6.17,"Ray, Robbie",665506,592662,force_out,hit_into_play,,,,,1.0,"Cristian Pache grounds into a force out, third baseman Abraham Toro to catcher Luis Torrens.   Seth Brown out at home.    Shea Langeliers to 3rd.    Jonah Bride to 2nd.    Cristian Pache to 1st.",R,R,L,SEA,OAK,X,5.0,ground_ball,0,1,2022,-0.39,0.74,-0.56,2.83,664913.0,669127.0,681146.0,0,2,Top,105.38,167.8,,,620443,,,-7.459424235351851,-128.85996212025802,-3.7107508118275914,-3.0293106024514262,23.47278071059873,-23.39670366039157,3.38,1.59,11.0,92.7,-14.0,89.2,2355.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.1,0.163,0.15,0.0,1.0,0.0,0.0,2.0,11,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,175.0,0.069,-0.56,2022
113,SL,2022-10-02,89.8,2.88,6.18,"Ray, Robbie",665506,592662,,foul,,,,,1.0,"Cristian Pache grounds into a force out, third baseman Abraham Toro to catcher Luis Torrens.   Seth Brown out at home.    Shea Langeliers to 3rd.    Jonah Bride to 2nd.    Cristian Pache to 1st.",R,R,L,SEA,OAK,S,,,0,0,2022,0.02,1.06,-0.28,3.0,664913.0,669127.0,681146.0,0,2,Top,,,,,620443,,,-7.867602028727696,-130.59632482420798,-4.193556173405318,1.7479191316986853,24.923257030713028,-19.291960244514076,3.38,1.59,10.0,93.5,-18.0,90.3,2335.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.1,,,,,,,,11,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard,151.0,0.0,-0.156,2022
114,FF,2022-10-02,94.2,2.78,6.09,"Ray, Robbie",681146,592662,walk,ball,,,,,11.0,Jonah Bride walks.   Seth Brown to 3rd.    Shea Langeliers to 2nd.,R,R,L,SEA,OAK,B,,,3,2,2022,0.35,1.6,-0.99,2.43,,664913.0,669127.0,0,2,Top,,,,,620443,,,-10.58098380737934,-136.73299367666436,-7.3963287423492945,6.569855917427443,28.17035156836353,-10.543713822258336,3.07,1.49,,,,94.6,2250.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.96,,,0.7,1.0,0.0,0.0,,10,8,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,142.0,-0.079,0.773,2022
115,SI,2022-10-02,92.8,2.79,5.99,"Ray, Robbie",681146,592662,,foul,,,,,6.0,Jonah Bride walks.   Seth Brown to 3rd.    Shea Langeliers to 2nd.,R,R,L,SEA,OAK,S,,,3,2,2022,1.18,1.15,0.5,2.38,,664913.0,669127.0,0,2,Top,,,,,620443,,,-8.478280316112327,-134.8794100114723,-6.039369263330444,16.17630811586176,26.855009934149265,-16.942021777074597,3.19,1.51,265.0,83.3,47.0,93.7,2234.0,6.7,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.78,,,,,,,,10,7,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,147.0,0.0,0.0,2022
116,FF,2022-10-02,93.4,2.75,6.14,"Ray, Robbie",681146,592662,,ball,,,,,7.0,Jonah Bride walks.   Seth Brown to 3rd.    Shea Langeliers to 2nd.,R,R,L,SEA,OAK,B,,,2,2,2022,0.54,1.4,-0.79,1.93,,664913.0,669127.0,0,2,Top,,,,,620443,,,-10.332325009382163,-135.50839473954844,-8.23020783082826,8.768033816244692,26.621457934680937,-13.29272107710998,3.11,1.49,,,,94.0,2340.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.9,,,,,,,,10,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,146.0,0.0,0.198,2022
117,SL,2022-10-02,86.5,2.95,6.13,"Ray, Robbie",681146,592662,,foul,,,,,4.0,Jonah Bride walks.   Seth Brown to 3rd.    Shea Langeliers to 2nd.,R,R,L,SEA,OAK,S,,,2,2,2022,-0.15,0.66,-0.31,2.13,,664913.0,669127.0,0,2,Top,,,,,620443,,,-7.502203630348366,-125.83443795346804,-4.788539053593712,-0.2620784871219064,21.781392889415056,-24.421807972839225,3.19,1.51,6.0,98.2,-19.0,87.3,2160.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.99,,,,,,,,10,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,167.0,0.0,0.0,2022
118,SI,2022-10-02,92.1,3.09,5.94,"Ray, Robbie",681146,592662,,foul,,,,,3.0,Jonah Bride walks.   Seth Brown to 3rd.    Shea Langeliers to 2nd.,R,R,L,SEA,OAK,S,,,2,1,2022,1.28,0.91,0.53,2.82,,664913.0,669127.0,0,2,Top,,,,,620443,,,-9.317538754982316,-133.8214341796588,-4.131632253867685,17.3212469375582,25.9100555772506,-20.46487520433756,3.19,1.51,204.0,71.8,54.0,92.9,2144.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.89,,,,,,,,10,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,144.0,0.0,-0.169,2022
119,SL,2022-10-02,86.5,3.09,6.08,"Ray, Robbie",681146,592662,,called_strike,,,,,6.0,Jonah Bride walks.   Seth Brown to 3rd.    Shea Langeliers to 2nd.,R,R,L,SEA,OAK,S,,,2,0,2022,-0.14,0.48,0.29,2.43,,664913.0,669127.0,0,2,Top,,,,,620443,,,-6.402589766773851,-125.92699430812144,-3.549546651580623,-0.358150207109639,23.34464350382072,-26.504296478153247,3.01,1.44,,,,87.2,2214.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.99,,,,,,,,10,3,Slider,0,0,0,0,0,0,0,0,Standard,Standard,157.0,0.0,-0.109,2022
120,SI,2022-10-02,92.8,3.02,6.09,"Ray, Robbie",681146,592662,,ball,,,,,12.0,Jonah Bride walks.   Seth Brown to 3rd.    Shea Langeliers to 2nd.,R,R,L,SEA,OAK,B,,,1,0,2022,1.3,0.84,1.22,4.25,,664913.0,669127.0,0,2,Top,,,,,620443,,,-7.452199384556941,-134.93374469039605,-0.7611477788911374,17.486354028355986,28.779996398255857,-21.91365606666781,3.07,1.51,,,,93.0,2126.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.11,,,,,,,,10,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,145.0,0.0,0.121,2022
121,FF,2022-10-02,93.8,2.68,6.13,"Ray, Robbie",681146,592662,,blocked_ball,,,,,13.0,Jonah Bride walks.   Seth Brown to 3rd.    Shea Langeliers to 2nd.,R,R,L,SEA,OAK,B,,,0,0,2022,0.38,1.64,-1.35,1.3,,664913.0,669127.0,0,2,Top,,,,,620443,,,-11.275636980578891,-135.80136802062262,-10.372333457746052,7.135791199553164,29.08373123189229,-9.707113809702534,3.11,1.51,,,,94.1,2315.0,6.7,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.83,,,,,,,,10,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,146.0,0.0,0.084,2022
122,FF,2022-10-02,92.0,2.81,6.17,"Ray, Robbie",669127,592662,walk,ball,,,,,13.0,Shea Langeliers walks.,R,R,L,SEA,OAK,B,,,3,2,2022,0.51,1.67,-0.98,1.29,,664913.0,,0,2,Top,,,,,620443,,,-10.714510207865665,-133.25135162019492,-10.155581389971037,8.297513304744813,28.0901262671378,-10.14077287787874,3.12,1.48,,,,92.1,2364.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.92,,,0.7,1.0,0.0,0.0,,9,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,159.0,-0.029,0.347,2022
123,FF,2022-10-02,93.3,2.77,6.17,"Ray, Robbie",669127,592662,,ball,,,,,11.0,Shea Langeliers walks.,R,R,L,SEA,OAK,B,,,2,2,2022,0.42,1.51,-0.6,3.92,,,664913.0,0,2,Top,,,,,620443,,,-9.586761389925693,-135.56831594307027,-3.3642323491435264,7.204477863415093,29.0129436540874,-12.958999664621768,3.15,1.54,,,,93.6,2254.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.99,,,,,,,,9,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,144.0,-0.026,0.146,2022
124,SI,2022-10-02,92.9,3.0,5.95,"Ray, Robbie",669127,592662,,called_strike,,,,,9.0,Shea Langeliers walks.,R,R,L,SEA,OAK,S,,,2,1,2022,1.2,0.96,0.54,1.53,,,664913.0,0,2,Top,,,,,620443,,,-8.957344124181336,-135.0048413709732,-7.722505515189294,16.48443865463649,25.57859543339259,-19.010389076176736,3.19,1.54,,,,93.9,2181.0,6.7,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.84,,,,,,,,9,4,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,136.0,0.0,-0.099,2022
125,FF,2022-10-02,93.5,2.67,6.18,"Ray, Robbie",669127,592662,,ball,,,,,7.0,Shea Langeliers walks.,R,R,L,SEA,OAK,B,,,1,1,2022,0.47,1.52,-0.39,1.53,,,664913.0,0,2,Top,,,,,620443,,,-8.952740041866576,-135.66861473666032,-9.619079757524474,7.736617418200834,28.092129086031346,-11.493001806448442,3.15,1.5,,,,94.0,2291.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.9,,,,,,,,9,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,150.0,0.0,0.096,2022
126,SL,2022-10-02,87.4,2.88,6.19,"Ray, Robbie",669127,592662,,foul,,,,,1.0,Shea Langeliers walks.,R,R,L,SEA,OAK,S,,,1,0,2022,-0.2,0.88,-0.32,2.84,,,664913.0,0,2,Top,,,,,620443,,,-7.298743792796345,-127.10323805753931,-3.772324763962226,-0.7268616618435864,24.73471736586148,-21.998041948986597,3.26,1.52,355.0,104.1,24.0,87.6,2311.0,6.3,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.17,,,,,,,,9,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard,145.0,0.0,-0.074,2022
127,SI,2022-10-02,91.4,3.11,5.97,"Ray, Robbie",669127,592662,,ball,,,,,14.0,Shea Langeliers walks.,R,R,L,SEA,OAK,B,,,0,0,2022,1.23,0.89,1.41,1.42,,,664913.0,0,2,Top,,,,,620443,,,-6.94063180236286,-132.78468163339207,-7.527657086661365,16.004479487749997,27.792163180296765,-20.235432059204143,3.19,1.56,,,,91.6,2119.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.03,,,,,,,,9,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,138.0,0.0,0.059,2022
128,SI,2022-10-02,92.5,2.72,6.17,"Ray, Robbie",664913,592662,walk,ball,,,,,12.0,Seth Brown walks.,R,L,L,SEA,OAK,B,,,3,2,2022,1.18,1.19,1.93,3.1,,,,0,2,Top,,,,,620443,,,-4.608765308109133,-134.66163797480914,-4.650230225335085,15.419522425981835,29.06451483674761,-16.825816302829125,3.36,1.72,,,,92.7,2137.0,6.3,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.15,,,0.7,1.0,0.0,0.0,,8,8,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,148.0,-0.038,0.321,2022
129,SL,2022-10-02,89.6,2.71,6.12,"Ray, Robbie",664913,592662,,foul,,,,,13.0,Seth Brown walks.,R,L,L,SEA,OAK,S,,,3,2,2022,0.06,0.85,-0.99,1.41,,,,0,2,Top,,,,,620443,,,-9.286101892773294,-130.10092432100927,-7.466511237804914,2.4785891934022497,24.47043169383956,-21.18866295804135,3.51,1.72,,,,90.0,2336.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.09,,,,,,,,8,7,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,152.0,0.0,0.0,2022
130,FF,2022-10-02,91.9,2.71,6.09,"Ray, Robbie",664913,592662,,ball,,,,,11.0,Seth Brown walks.,R,L,L,SEA,OAK,B,,,2,2,2022,0.54,1.69,-1.34,3.75,,,,0,2,Top,,,,,620443,,,-11.4322048584464,-133.31935042865967,-3.697202101192836,8.910175169714394,29.53501414358001,-11.411770632237442,3.38,1.74,,,,91.7,2239.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.07,,,,,,,,8,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,144.0,0.0,0.103,2022
131,SL,2022-10-02,87.3,2.68,6.17,"Ray, Robbie",664913,592662,,foul,,,,,4.0,Seth Brown walks.,R,L,L,SEA,OAK,S,,,2,2,2022,-0.07,0.88,-0.62,2.49,,,,0,2,Top,,,,,620443,,,-7.804918802069685,-127.085119545005,-4.615338479611413,0.6251717110296146,21.86488877004038,-21.87399449091785,3.51,1.72,235.0,71.8,39.0,87.9,2266.0,6.3,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.2,,,,,,,,8,5,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,170.0,0.0,0.0,2022
132,SL,2022-10-02,87.3,2.78,6.14,"Ray, Robbie",664913,592662,,swinging_strike,,,,,13.0,Seth Brown walks.,R,L,L,SEA,OAK,S,,,2,1,2022,-0.01,0.76,-0.87,1.59,,,,0,2,Top,,,,,620443,,,-8.74202801872245,-126.89308903694786,-6.424166431102552,1.5123435418373012,23.023045455716755,-22.80619536565288,3.51,1.72,,,,87.4,2261.0,6.1,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.35,,,,,,,,8,4,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,178.0,0.0,-0.066,2022
133,SI,2022-10-02,93.3,2.74,6.13,"Ray, Robbie",664913,592662,,ball,,,,,12.0,Seth Brown walks.,R,L,L,SEA,OAK,B,,,1,1,2022,1.26,1.25,1.71,3.48,,,,0,2,Top,,,,,620443,,,-5.447728139205557,-135.74369339341496,-3.7987547682797698,16.771818586411598,30.62292053313862,-16.12173512302279,3.43,1.72,,,,93.5,2285.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.99,,,,,,,,8,3,Sinker,0,0,0,0,0,0,0,0,Infield shift,Standard,148.0,0.0,0.049,2022
134,SL,2022-10-02,87.6,2.87,6.16,"Ray, Robbie",664913,592662,,ball,,,,,14.0,Seth Brown walks.,R,L,L,SEA,OAK,B,,,0,1,2022,0.38,1.08,0.02,0.55,,,,0,2,Top,,,,,620443,,,-7.620857279846134,-127.16510282547527,-9.662699787945686,5.575551446604323,22.927684715264657,-18.76731907937576,3.36,1.67,,,,87.6,2179.0,6.2,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.34,,,,,,,,8,2,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,140.0,0.0,0.025,2022
135,SL,2022-10-02,88.4,2.83,6.18,"Ray, Robbie",664913,592662,,foul,,,,,7.0,Seth Brown walks.,R,L,L,SEA,OAK,S,,,0,0,2022,0.17,1.06,-0.59,1.87,,,,0,2,Top,,,,,620443,,,-8.667964833297708,-128.47516004120794,-6.628891705602814,3.5943151210674524,24.77582270397414,-19.241936614506443,3.51,1.72,185.0,70.5,54.0,88.4,2395.0,6.2,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.32,,,,,,,,8,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,146.0,0.0,-0.034,2022
136,FF,2022-10-02,93.4,2.73,6.15,"Ray, Robbie",660650,592662,strikeout,swinging_strike,,,,,4.0,Dermis Garcia strikes out swinging.,R,R,L,SEA,OAK,S,2.0,,3,2,2022,0.67,1.43,-0.33,2.56,,,640461.0,2,1,Top,,,,,620443,,,-9.389764802033351,-135.63660969833626,-6.691248607752751,10.160876915697433,27.13769296242367,-13.138560518661349,3.67,1.83,,,,94.0,2245.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.94,,,0.0,1.0,0.0,0.0,,4,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,148.0,0.022,-0.256,2022
137,SL,2022-10-02,89.6,2.75,6.12,"Ray, Robbie",660650,592662,,ball,,,,,13.0,Dermis Garcia strikes out swinging.,R,R,L,SEA,OAK,B,,,2,2,2022,0.38,0.81,-1.14,1.17,,,640461.0,2,1,Top,,,,,620443,,,-10.421909349201377,-129.98568369632446,-8.013083059026574,6.282240045972164,23.722939519340063,-21.48830024135062,3.54,1.77,,,,90.1,2235.0,6.5,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.01,,,,,,,,4,5,Slider,0,0,0,0,0,0,0,0,Standard,Standard,144.0,0.0,0.069,2022
138,SL,2022-10-02,88.3,3.01,6.06,"Ray, Robbie",660650,592662,,foul,,,,,7.0,Dermis Garcia strikes out swinging.,R,R,L,SEA,OAK,S,,,2,1,2022,-0.01,0.7,-0.32,1.86,,,640461.0,2,1,Top,,,,,620443,,,-8.099697785936659,-128.47909396355152,-5.7031793450778725,1.3376377636505372,22.47786267912969,-23.51949375381872,3.67,1.83,,,,89.1,2332.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.07,,,,,,,,4,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard,141.0,0.0,-0.05,2022
139,CH,2022-10-02,88.5,2.87,6.07,"Ray, Robbie",660650,592662,,ball,,,,,14.0,Dermis Garcia strikes out swinging.,R,R,L,SEA,OAK,B,,,1,1,2022,0.9,1.29,0.3,0.99,,,640461.0,2,1,Top,,,,,620443,,,-8.191751175714602,-128.40728645178257,-9.056839889296144,11.547341982644046,24.78510806153449,-16.2058081776302,3.61,1.81,,,,89.2,1841.0,6.7,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.75,,,,,,,,4,3,Changeup,0,0,0,0,0,0,0,0,Standard,Standard,141.0,0.0,0.029,2022
140,SI,2022-10-02,93.2,3.01,5.92,"Ray, Robbie",660650,592662,,foul,,,,,6.0,Dermis Garcia strikes out swinging.,R,R,L,SEA,OAK,S,,,1,0,2022,1.0,1.17,0.5,2.6,,,640461.0,2,1,Top,,,,,620443,,,-8.694284593211806,-135.45663568703998,-5.388792872278924,14.20059455532298,27.46065951169405,-16.80030136083629,3.67,1.83,260.0,77.2,40.0,93.9,2197.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.9,,,,,,,,4,2,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,144.0,0.0,-0.041,2022
141,SI,2022-10-02,93.2,2.86,6.01,"Ray, Robbie",660650,592662,,ball,,,,,13.0,Dermis Garcia strikes out swinging.,R,R,L,SEA,OAK,B,,,0,0,2022,1.19,0.94,-0.63,1.0,,,640461.0,2,1,Top,,,,,620443,,,-11.622023918538984,-135.116534623795,-9.219908227561207,17.020282951076485,26.471992002375995,-18.763988707402003,3.57,1.73,,,,93.7,2189.0,6.6,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,53.92,,,,,,,,4,1,Sinker,0,0,0,0,0,0,0,0,Standard,Standard,143.0,0.0,0.032,2022
142,SL,2022-10-02,87.6,2.93,6.11,"Ray, Robbie",640461,592662,single,hit_into_play,,,,,5.0,Chad Pinder singles on a sharp ground ball to left fielder Jesse Winker.,R,R,L,SEA,OAK,X,7.0,ground_ball,0,0,2022,0.01,0.74,0.17,2.56,,,,2,1,Top,99.71,106.34,,,620443,,,-6.701255498967312,-127.5525283388132,-4.093333815996001,1.172126087587794,20.72952220861056,-23.49244593231912,3.34,1.61,95.0,107.4,4.0,88.6,2220.0,6.4,662087,592662,620443,664034,624428,647351,641487,608385,672284,571745,54.12,0.574,0.54,0.9,1.0,1.0,0.0,4.0,3,1,Slider,0,0,0,0,0,0,0,0,Infield shift,Standard,150.0,-0.012,0.118,2022
